run_name,source,target,seed,epoch,total,cls,qdom,qcls,div,sda,rho,grl,lr,val_loss,val_accuracy,val_macro_f1
DK1_to_FR2_seed3,DK1,FR2,3,61,-1.2141,0.0463,2.4037,4.1819,-9.0479,1.2018,1.0,1.0,0.000331,0.8512,0.84,0.6938
DK1_to_FR2_seed3,DK1,FR2,3,62,-1.2132,0.045,2.4084,4.1546,-9.0298,1.2087,1.0,1.0,0.000316,0.844,0.85,0.7052
DK1_to_FR2_seed3,DK1,FR2,3,63,-1.3285,0.042,2.4008,4.0787,-9.0383,1.1883,1.0,1.0,0.000301,0.7584,0.86,0.713
DK1_to_FR2_seed3,DK1,FR2,3,64,-1.3632,0.0414,2.4035,4.0478,-9.034,1.1781,1.0,1.0,0.000287,0.7424,0.86,0.7143
DK1_to_FR2_seed3,DK1,FR2,3,65,-1.3172,0.041,2.417,4.0731,-9.0326,1.1844,1.0,1.0,0.000273,0.8041,0.86,0.7044
DK1_to_FR2_seed3,DK1,FR2,3,66,-1.2091,0.0387,2.478,4.1342,-9.0332,1.1732,1.0,1.0,0.000259,0.8406,0.85,0.6931
DK1_to_FR2_seed3,DK1,FR2,3,67,-1.1161,0.0391,2.4711,4.2437,-9.0445,1.1746,1.0,1.0,0.000245,0.8984,0.84,0.6878
DK1_to_FR2_seed3,DK1,FR2,3,68,-1.2435,0.037,2.4299,4.1799,-9.0563,1.1661,1.0,1.0,0.000232,0.813,0.85,0.7066
DK1_to_FR2_seed3,DK1,FR2,3,69,-1.3188,0.0343,2.4089,4.1153,-9.0191,1.1418,1.0,1.0,0.000219,0.7317,0.87,0.715
DK1_to_FR2_seed3,DK1,FR2,3,70,-1.4257,0.0357,2.3308,4.1337,-9.0542,1.1282,1.0,1.0,0.000206,0.7288,0.88,0.7177
DK1_to_FR2_seed3,DK1,FR2,3,71,-1.4421,0.0336,2.3096,4.1418,-9.0602,1.1331,1.0,1.0,0.000194,0.67,0.89,0.7205
DK1_to_FR2_seed3,DK1,FR2,3,72,-1.3865,0.0329,2.3705,4.1215,-9.0444,1.133,1.0,1.0,0.000181,0.7265,0.88,0.7314
DK1_to_FR2_seed3,DK1,FR2,3,73,-1.3661,0.031,2.417,4.0987,-9.0484,1.1356,1.0,1.0,0.000169,0.8762,0.85,0.7018
DK1_to_FR2_seed3,DK1,FR2,3,74,-1.4559,0.0307,2.3993,4.0294,-9.0598,1.1446,1.0,1.0,0.000158,0.7621,0.88,0.7295
DK1_to_FR2_seed3,DK1,FR2,3,75,-1.3731,0.029,2.4499,4.0716,-9.0556,1.132,1.0,1.0,0.000146,0.8536,0.86,0.7057
DK1_to_FR2_seed3,DK1,FR2,3,76,-1.2486,0.0276,2.5311,4.1005,-9.0432,1.1354,1.0,1.0,0.000136,0.7943,0.87,0.7054
DK1_to_FR2_seed3,DK1,FR2,3,77,-1.2442,0.0291,2.5241,4.1337,-9.0551,1.124,1.0,1.0,0.000125,0.8192,0.87,0.7171
DK1_to_FR2_seed3,DK1,FR2,3,78,-1.325,0.0292,2.4781,4.1086,-9.053,1.112,1.0,1.0,0.000115,0.8386,0.86,0.7043
DK1_to_FR2_seed3,DK1,FR2,3,79,-1.3417,0.0262,2.4311,4.1334,-9.0442,1.1118,1.0,1.0,0.000105,0.8626,0.86,0.7023
DK1_to_FR2_seed3,DK1,FR2,3,80,-1.2784,0.0252,2.4538,4.174,-9.0468,1.1155,1.0,1.0,9.55e-05,0.9523,0.85,0.6921
DK1_to_FR2_seed3,DK1,FR2,3,81,-1.2339,0.0266,2.4856,4.1639,-9.0388,1.1287,1.0,1.0,8.65e-05,0.8157,0.87,0.722
DK1_to_FR2_seed3,DK1,FR2,3,82,-1.1616,0.0264,2.542,4.1756,-9.048,1.1424,1.0,1.0,7.78e-05,0.9043,0.86,0.7105
DK1_to_FR2_seed3,DK1,FR2,3,83,-1.139,0.0262,2.5652,4.1714,-9.0449,1.1431,1.0,1.0,6.96e-05,0.7717,0.88,0.7183
DK1_to_FR2_seed3,DK1,FR2,3,84,-1.1574,0.0251,2.5529,4.1809,-9.0522,1.1359,1.0,1.0,6.18e-05,0.8616,0.87,0.7098
DK1_to_FR2_seed3,DK1,FR2,3,85,-1.2237,0.0241,2.5154,4.1701,-9.0693,1.136,1.0,1.0,5.45e-05,0.8129,0.87,0.7211
DK1_to_FR2_seed3,DK1,FR2,3,86,-1.1792,0.0247,2.5058,4.1721,-9.0174,1.1355,1.0,1.0,4.76e-05,0.8624,0.86,0.6896
DK1_to_FR2_seed3,DK1,FR2,3,87,-1.2128,0.0237,2.4988,4.1872,-9.0525,1.1301,1.0,1.0,4.11e-05,0.8085,0.87,0.6966
DK1_to_FR2_seed3,DK1,FR2,3,88,-1.1563,0.0225,2.5158,4.2038,-9.0277,1.1293,1.0,1.0,3.51e-05,0.7871,0.88,0.7004
DK1_to_FR2_seed3,DK1,FR2,3,89,-1.1635,0.0228,2.5241,4.2107,-9.0461,1.1251,1.0,1.0,2.96e-05,0.7782,0.88,0.7073
DK1_to_FR2_seed3,DK1,FR2,3,90,-1.1288,0.0235,2.5327,4.2299,-9.0373,1.1224,1.0,1.0,2.45e-05,0.8035,0.87,0.708
DK1_to_FR2_seed3,DK1,FR2,3,91,-1.1739,0.022,2.5242,4.2164,-9.0561,1.1196,1.0,1.0,1.99e-05,0.8247,0.87,0.7148
DK1_to_FR2_seed3,DK1,FR2,3,92,-1.1476,0.0222,2.537,4.2186,-9.0462,1.1208,1.0,1.0,1.57e-05,0.8819,0.86,0.6903
DK1_to_FR2_seed3,DK1,FR2,3,93,-1.1592,0.0215,2.5313,4.2167,-9.0483,1.1195,1.0,1.0,1.2e-05,0.7727,0.87,0.7076
DK1_to_FR2_seed3,DK1,FR2,3,94,-1.1766,0.0221,2.5287,4.2323,-9.0769,1.1172,1.0,1.0,8.86e-06,0.7653,0.88,0.7144
DK1_to_FR2_seed3,DK1,FR2,3,95,-1.1245,0.0225,2.5336,4.2253,-9.0235,1.1176,1.0,1.0,6.16e-06,0.8564,0.86,0.705
DK1_to_FR2_seed3,DK1,FR2,3,96,-1.1563,0.0217,2.5295,4.2199,-9.046,1.1187,1.0,1.0,3.94e-06,0.8141,0.87,0.7159
DK1_to_FR2_seed3,DK1,FR2,3,97,-1.1328,0.0222,2.5409,4.2283,-9.0437,1.1195,1.0,1.0,2.22e-06,0.8571,0.86,0.6979
DK1_to_FR2_seed3,DK1,FR2,3,98,-1.1304,0.0239,2.5433,4.2285,-9.0438,1.1176,1.0,1.0,9.87e-07,0.8072,0.87,0.7045
DK1_to_FR2_seed3,DK1,FR2,3,99,-1.1299,0.0226,2.5399,4.2246,-9.0361,1.1191,1.0,1.0,2.47e-07,0.7918,0.87,0.7175
DK1_to_FR2_seed3,DK1,FR2,3,100,-1.1658,0.0218,2.5359,4.2186,-9.0596,1.1175,1.0,1.0,0.0,0.9336,0.85,0.6949
FR1_to_AT1_seed1,FR1,AT1,1,1,6.8162,0.5408,4.2795,5.4075,-4.4396,1.028,0.998,1.0,0.001,0.4923,0.86,0.4759
FR1_to_AT1_seed1,FR1,AT1,1,2,0.9543,0.2758,3.3483,4.3497,-8.0084,0.9888,1.0,1.0,0.000999,0.3593,0.9,0.5416
FR1_to_AT1_seed1,FR1,AT1,1,3,-0.3499,0.2409,2.895,3.8941,-8.3576,0.9777,1.0,1.0,0.000998,0.3528,0.9,0.5434
FR1_to_AT1_seed1,FR1,AT1,1,4,0.2498,0.2274,3.3959,3.9326,-8.4329,1.1267,1.0,1.0,0.000996,0.5041,0.85,0.5191
FR1_to_AT1_seed1,FR1,AT1,1,5,0.5506,0.2519,3.2611,4.4812,-8.468,1.0243,1.0,1.0,0.000994,0.3342,0.91,0.5496
FR1_to_AT1_seed1,FR1,AT1,1,6,1.1336,0.2427,3.3692,4.7787,-8.4675,1.2105,1.0,1.0,0.000991,0.6004,0.83,0.472
FR1_to_AT1_seed1,FR1,AT1,1,7,0.7426,0.2389,3.2139,4.6082,-8.5314,1.2129,1.0,1.0,0.000988,0.525,0.86,0.5098
FR1_to_AT1_seed1,FR1,AT1,1,8,0.172,0.2232,3.236,4.1319,-8.5346,1.1155,1.0,1.0,0.000984,0.3947,0.89,0.5881
FR1_to_AT1_seed1,FR1,AT1,1,9,0.273,0.2228,3.2547,4.1799,-8.545,1.1605,1.0,1.0,0.00098,0.3431,0.9,0.5773
FR1_to_AT1_seed1,FR1,AT1,1,10,0.0235,0.2096,3.0287,4.0924,-8.543,1.2358,1.0,1.0,0.000976,0.7758,0.81,0.4223
FR1_to_AT1_seed1,FR1,AT1,1,11,0.9863,0.2323,3.3847,4.6592,-8.5974,1.3075,1.0,1.0,0.00097,0.3402,0.91,0.5891
FR1_to_AT1_seed1,FR1,AT1,1,12,0.0542,0.2182,2.9283,4.2881,-8.5771,1.1967,1.0,1.0,0.000965,0.496,0.87,0.5159
FR1_to_AT1_seed1,FR1,AT1,1,13,0.3462,0.2182,3.2982,4.2548,-8.603,1.178,1.0,1.0,0.000959,0.4775,0.86,0.5375
FR1_to_AT1_seed1,FR1,AT1,1,14,-0.9156,0.1849,2.9343,3.4229,-8.6117,1.154,1.0,1.0,0.000952,0.4839,0.87,0.5263
FR1_to_AT1_seed1,FR1,AT1,1,15,-0.5185,0.1907,2.9172,3.7498,-8.5852,1.209,1.0,1.0,0.000946,0.3151,0.92,0.5894
FR1_to_AT1_seed1,FR1,AT1,1,16,-0.6451,0.188,2.932,3.6331,-8.6223,1.2242,1.0,1.0,0.000938,0.3195,0.92,0.5864
FR1_to_AT1_seed1,FR1,AT1,1,17,-1.0223,0.1753,2.8701,3.3857,-8.5968,1.1435,1.0,1.0,0.00093,0.375,0.9,0.5472
FR1_to_AT1_seed1,FR1,AT1,1,18,-0.4737,0.1749,2.96,3.6995,-8.5532,1.245,1.0,1.0,0.000922,0.4039,0.89,0.5252
FR1_to_AT1_seed1,FR1,AT1,1,19,0.3654,0.1759,3.5249,3.9984,-8.6126,1.2789,1.0,1.0,0.000914,0.3344,0.91,0.555
FR1_to_AT1_seed1,FR1,AT1,1,20,-0.3517,0.1656,3.0278,3.7604,-8.6071,1.3015,1.0,1.0,0.000905,0.3649,0.9,0.5502
FR1_to_AT1_seed1,FR1,AT1,1,21,-0.1052,0.1611,3.1648,3.8863,-8.6096,1.2922,1.0,1.0,0.000895,0.3915,0.9,0.5344
FR1_to_AT1_seed1,FR1,AT1,1,22,0.0693,0.1649,3.5289,3.6769,-8.6015,1.3001,1.0,1.0,0.000885,0.2877,0.92,0.59
FR1_to_AT1_seed1,FR1,AT1,1,23,-0.1691,0.1582,3.2863,3.7387,-8.6479,1.2955,1.0,1.0,0.000875,0.3373,0.91,0.5672
FR1_to_AT1_seed1,FR1,AT1,1,24,-0.0042,0.1603,3.3523,3.7894,-8.6271,1.321,1.0,1.0,0.000864,0.3725,0.9,0.5371
FR1_to_AT1_seed1,FR1,AT1,1,25,-0.3747,0.1536,3.1475,3.6545,-8.6474,1.3172,1.0,1.0,0.000854,0.3145,0.91,0.5899
FR1_to_AT1_seed1,FR1,AT1,1,26,0.1025,0.1589,3.2367,3.9929,-8.6177,1.3317,1.0,1.0,0.000842,0.3801,0.89,0.5609
FR1_to_AT1_seed1,FR1,AT1,1,27,-0.3242,0.1472,2.9628,3.8835,-8.6287,1.311,1.0,1.0,0.000831,0.3041,0.91,0.5675
FR1_to_AT1_seed1,FR1,AT1,1,28,-0.3467,0.1458,3.0215,3.7916,-8.6007,1.2951,1.0,1.0,0.000819,0.319,0.91,0.5773
FR1_to_AT1_seed1,FR1,AT1,1,29,-0.0881,0.1423,3.2636,3.8393,-8.6249,1.2916,1.0,1.0,0.000806,0.2952,0.91,0.614
FR1_to_AT1_seed1,FR1,AT1,1,30,-0.0874,0.1405,3.172,3.9338,-8.5978,1.264,1.0,1.0,0.000794,0.2827,0.92,0.5839
FR1_to_AT1_seed1,FR1,AT1,1,31,-0.1106,0.1424,3.1277,3.9714,-8.6314,1.2793,1.0,1.0,0.000781,0.2842,0.92,0.61
FR1_to_AT1_seed1,FR1,AT1,1,32,-0.0716,0.1398,3.3264,3.8294,-8.6481,1.281,1.0,1.0,0.000768,0.3224,0.91,0.5999
FR1_to_AT1_seed1,FR1,AT1,1,33,-0.0368,0.1358,3.2745,3.873,-8.6369,1.3168,1.0,1.0,0.000755,0.2996,0.91,0.6554
FR1_to_AT1_seed1,FR1,AT1,1,34,0.0412,0.1367,3.1758,4.0292,-8.6109,1.3105,1.0,1.0,0.000741,0.4629,0.87,0.5722
FR1_to_AT1_seed1,FR1,AT1,1,35,-0.2566,0.1274,3.1199,3.8084,-8.6226,1.3103,1.0,1.0,0.000727,0.3378,0.91,0.5795
FR1_to_AT1_seed1,FR1,AT1,1,36,-0.6175,0.1287,3.009,3.5798,-8.6427,1.3078,1.0,1.0,0.000713,0.2734,0.93,0.6351
FR1_to_AT1_seed1,FR1,AT1,1,37,-0.4737,0.124,2.9418,3.761,-8.6089,1.3083,1.0,1.0,0.000699,0.2711,0.93,0.5997
FR1_to_AT1_seed1,FR1,AT1,1,38,-0.2831,0.1235,3.1047,3.8174,-8.6226,1.2939,1.0,1.0,0.000684,0.3281,0.91,0.5998
FR1_to_AT1_seed1,FR1,AT1,1,39,-0.9079,0.123,2.8548,3.4313,-8.6073,1.2902,1.0,1.0,0.000669,0.3071,0.92,0.5992
FR1_to_AT1_seed1,FR1,AT1,1,40,-1.074,0.1287,2.6837,3.5065,-8.6189,1.226,1.0,1.0,0.000655,0.3861,0.89,0.6339
FR1_to_AT1_seed1,FR1,AT1,1,41,-1.1693,0.1358,2.5833,3.5041,-8.6313,1.2388,1.0,1.0,0.000639,0.3322,0.9,0.5692
FR1_to_AT1_seed1,FR1,AT1,1,42,-0.2215,0.1386,3.1743,3.7995,-8.617,1.2831,1.0,1.0,0.000624,0.3298,0.91,0.6079
FR1_to_AT1_seed1,FR1,AT1,1,43,0.1508,0.1314,3.389,3.9719,-8.6209,1.2793,1.0,1.0,0.000609,0.3743,0.9,0.6178
FR1_to_AT1_seed1,FR1,AT1,1,44,-0.2074,0.1252,3.2662,3.6989,-8.6097,1.3119,1.0,1.0,0.000594,0.3828,0.9,0.5923
FR1_to_AT1_seed1,FR1,AT1,1,45,0.3409,0.1231,3.3941,4.1426,-8.6281,1.3093,1.0,1.0,0.000578,0.3893,0.9,0.5859
FR1_to_AT1_seed1,FR1,AT1,1,46,0.3857,0.1196,3.3587,4.2301,-8.6452,1.3225,1.0,1.0,0.000563,0.4206,0.88,0.6064
FR1_to_AT1_seed1,FR1,AT1,1,47,-0.1331,0.1164,3.14,3.9547,-8.6547,1.3105,1.0,1.0,0.000547,0.4561,0.88,0.6093
FR1_to_AT1_seed1,FR1,AT1,1,48,-0.3269,0.1079,2.9868,3.9056,-8.6364,1.3093,1.0,1.0,0.000531,0.446,0.88,0.6047
FR1_to_AT1_seed1,FR1,AT1,1,49,-0.2252,0.1097,3.0776,3.9103,-8.6371,1.3144,1.0,1.0,0.000516,0.3439,0.91,0.6229
FR1_to_AT1_seed1,FR1,AT1,1,50,-0.755,0.1062,2.8536,3.6204,-8.6322,1.297,1.0,1.0,0.0005,0.3272,0.91,0.6304
FR1_to_AT1_seed1,FR1,AT1,1,51,-0.6158,0.1022,2.9579,3.63,-8.6184,1.3125,1.0,1.0,0.000484,0.3773,0.9,0.5993
FR1_to_AT1_seed1,FR1,AT1,1,52,-0.8702,0.0976,2.8035,3.5608,-8.6403,1.3082,1.0,1.0,0.000469,0.4049,0.88,0.6353
FR1_to_AT1_seed1,FR1,AT1,1,53,-1.0418,0.0976,2.7369,3.4799,-8.6345,1.2783,1.0,1.0,0.000453,0.3668,0.9,0.6061
FR1_to_AT1_seed1,FR1,AT1,1,54,-1.007,0.0959,2.7557,3.4794,-8.6477,1.3096,1.0,1.0,0.000437,0.3358,0.91,0.6457
FR1_to_AT1_seed1,FR1,AT1,1,55,-0.9603,0.0924,2.7273,3.5275,-8.6078,1.3003,1.0,1.0,0.000422,0.3434,0.91,0.6097
FR1_to_AT1_seed1,FR1,AT1,1,56,-0.999,0.0903,2.7339,3.5098,-8.6358,1.3027,1.0,1.0,0.000406,0.4015,0.89,0.6044
FR1_to_AT1_seed1,FR1,AT1,1,57,-1.2179,0.0901,2.6722,3.3796,-8.6535,1.2936,1.0,1.0,0.000391,0.3462,0.91,0.6298
FR1_to_AT1_seed1,FR1,AT1,1,58,-1.3614,0.0889,2.5982,3.3116,-8.6432,1.2831,1.0,1.0,0.000376,0.358,0.91,0.6212
FR1_to_AT1_seed1,FR1,AT1,1,59,-1.3407,0.0881,2.5681,3.3648,-8.6451,1.2835,1.0,1.0,0.000361,0.3545,0.9,0.6383
FR1_to_AT1_seed1,FR1,AT1,1,60,-1.4875,0.086,2.4993,3.2626,-8.6,1.2645,1.0,1.0,0.000345,0.3169,0.92,0.6474
FR1_to_AT1_seed1,FR1,AT1,1,61,-1.0346,0.0873,2.804,3.459,-8.6679,1.2829,1.0,1.0,0.000331,0.333,0.92,0.6169
FR1_to_AT1_seed1,FR1,AT1,1,62,-0.5936,0.0879,2.921,3.6901,-8.6086,1.316,1.0,1.0,0.000316,0.297,0.92,0.6295
FR1_to_AT1_seed1,FR1,AT1,1,63,-0.6143,0.0849,2.9578,3.7132,-8.6715,1.3013,1.0,1.0,0.000301,0.3266,0.92,0.6282
FR1_to_AT1_seed1,FR1,AT1,1,64,-0.5284,0.0824,2.9672,3.7803,-8.6457,1.2874,1.0,1.0,0.000287,0.3751,0.9,0.6211
FR1_to_AT1_seed1,FR1,AT1,1,65,-0.859,0.083,2.8191,3.622,-8.6504,1.2674,1.0,1.0,0.000273,0.3235,0.92,0.6271
FR1_to_AT1_seed1,FR1,AT1,1,66,-0.8335,0.0823,2.8329,3.6295,-8.6347,1.2565,1.0,1.0,0.000259,0.3285,0.92,0.6224
FR1_to_AT1_seed1,FR1,AT1,1,67,-0.8978,0.0808,2.8404,3.5479,-8.6153,1.2484,1.0,1.0,0.000245,0.3492,0.91,0.6089
FR1_to_AT1_seed1,FR1,AT1,1,68,-0.5957,0.0796,2.9255,3.7026,-8.5857,1.2823,1.0,1.0,0.000232,0.3324,0.91,0.6491
FR1_to_AT1_seed1,FR1,AT1,1,69,-0.6976,0.0771,2.9409,3.6113,-8.6118,1.285,1.0,1.0,0.000219,0.3665,0.91,0.626
FR1_to_AT1_seed1,FR1,AT1,1,70,-1.011,0.0782,2.8263,3.4556,-8.6218,1.2507,1.0,1.0,0.000206,0.3334,0.92,0.6089
FR1_to_AT1_seed1,FR1,AT1,1,71,-0.9596,0.0756,2.8897,3.4638,-8.6189,1.2301,1.0,1.0,0.000194,0.3263,0.92,0.6119
FR1_to_AT1_seed1,FR1,AT1,1,72,-0.9098,0.0721,2.9298,3.5009,-8.622,1.2093,1.0,1.0,0.000181,0.3216,0.92,0.6203
FR1_to_AT1_seed1,FR1,AT1,1,73,-1.1113,0.0721,2.8479,3.3815,-8.6181,1.2053,1.0,1.0,0.000169,0.3269,0.92,0.6205
FR1_to_AT1_seed1,FR1,AT1,1,74,-1.0457,0.0701,2.833,3.4654,-8.6306,1.2164,1.0,1.0,0.000158,0.304,0.92,0.6355
FR1_to_AT1_seed1,FR1,AT1,1,75,-1.1083,0.0696,2.8038,3.4476,-8.6118,1.1825,1.0,1.0,0.000146,0.3417,0.91,0.6237
FR1_to_AT1_seed1,FR1,AT1,1,76,-1.263,0.067,2.7607,3.3743,-8.6501,1.1852,1.0,1.0,0.000136,0.3898,0.9,0.6061
FR1_to_AT1_seed1,FR1,AT1,1,77,-1.1435,0.0644,2.7636,3.4572,-8.6279,1.1992,1.0,1.0,0.000125,0.3583,0.91,0.6222
FR1_to_AT1_seed1,FR1,AT1,1,78,-1.1812,0.0636,2.7695,3.4195,-8.6432,1.2093,1.0,1.0,0.000115,0.386,0.9,0.6318
FR1_to_AT1_seed1,FR1,AT1,1,79,-1.0242,0.0648,2.837,3.5242,-8.6538,1.2037,1.0,1.0,0.000105,0.366,0.91,0.6253
FR1_to_AT1_seed1,FR1,AT1,1,80,-0.9499,0.0623,2.8511,3.5546,-8.6167,1.1988,1.0,1.0,9.55e-05,0.3639,0.91,0.6281
FR1_to_AT1_seed1,FR1,AT1,1,81,-0.9199,0.061,2.8754,3.5422,-8.6066,1.2082,1.0,1.0,8.65e-05,0.3747,0.91,0.621
FR1_to_AT1_seed1,FR1,AT1,1,82,-1.006,0.0606,2.8777,3.5021,-8.6498,1.2034,1.0,1.0,7.78e-05,0.3887,0.9,0.6264
FR1_to_AT1_seed1,FR1,AT1,1,83,-0.9525,0.0598,2.8893,3.546,-8.6527,1.205,1.0,1.0,6.96e-05,0.3517,0.91,0.6298
FR1_to_AT1_seed1,FR1,AT1,1,84,-1.037,0.059,2.8252,3.5003,-8.6223,1.2008,1.0,1.0,6.18e-05,0.3719,0.91,0.6181
FR1_to_AT1_seed1,FR1,AT1,1,85,-1.1221,0.0578,2.7833,3.5349,-8.6918,1.1937,1.0,1.0,5.45e-05,0.3871,0.9,0.6283
FR1_to_AT1_seed1,FR1,AT1,1,86,-0.9357,0.0592,2.8318,3.6324,-8.6583,1.1991,1.0,1.0,4.76e-05,0.3725,0.91,0.6299
FR1_to_AT1_seed1,FR1,AT1,1,87,-0.9835,0.0588,2.8016,3.6081,-8.6374,1.1854,1.0,1.0,4.11e-05,0.3778,0.91,0.6349
FR1_to_AT1_seed1,FR1,AT1,1,88,-0.8552,0.0604,2.8307,3.6847,-8.6067,1.1758,1.0,1.0,3.51e-05,0.4073,0.9,0.6235
FR1_to_AT1_seed1,FR1,AT1,1,89,-0.981,0.0581,2.7541,3.6859,-8.6474,1.1683,1.0,1.0,2.96e-05,0.4183,0.89,0.6087
FR1_to_AT1_seed1,FR1,AT1,1,90,-1.041,0.0583,2.683,3.6701,-8.6213,1.1691,1.0,1.0,2.45e-05,0.4172,0.9,0.6274
FR1_to_AT1_seed1,FR1,AT1,1,91,-0.9795,0.058,2.6772,3.729,-8.6197,1.176,1.0,1.0,1.99e-05,0.3744,0.91,0.6301
FR1_to_AT1_seed1,FR1,AT1,1,92,-0.919,0.0581,2.7039,3.7543,-8.6145,1.1792,1.0,1.0,1.57e-05,0.4306,0.89,0.6136
FR1_to_AT1_seed1,FR1,AT1,1,93,-0.8809,0.058,2.74,3.7841,-8.6447,1.1817,1.0,1.0,1.2e-05,0.4158,0.9,0.6133
FR1_to_AT1_seed1,FR1,AT1,1,94,-0.8691,0.0588,2.7349,3.8098,-8.6419,1.1693,1.0,1.0,8.86e-06,0.4031,0.9,0.6251
FR1_to_AT1_seed1,FR1,AT1,1,95,-0.907,0.0576,2.7427,3.7751,-8.6457,1.1633,1.0,1.0,6.16e-06,0.4097,0.9,0.6168
FR1_to_AT1_seed1,FR1,AT1,1,96,-0.8844,0.0557,2.7478,3.7527,-8.6055,1.1649,1.0,1.0,3.94e-06,0.4187,0.9,0.623
FR1_to_AT1_seed1,FR1,AT1,1,97,-0.9007,0.058,2.747,3.759,-8.6291,1.1644,1.0,1.0,2.22e-06,0.429,0.89,0.6144
FR1_to_AT1_seed1,FR1,AT1,1,98,-0.865,0.0576,2.7484,3.7632,-8.5966,1.1625,1.0,1.0,9.87e-07,0.4253,0.9,0.615
FR1_to_AT1_seed1,FR1,AT1,1,99,-0.9139,0.0575,2.7441,3.7593,-8.636,1.1612,1.0,1.0,2.47e-07,0.4091,0.9,0.6188
FR1_to_AT1_seed1,FR1,AT1,1,100,-0.8965,0.0589,2.7454,3.7535,-8.617,1.1627,1.0,1.0,0.0,0.4089,0.9,0.6131
FR1_to_AT1_seed2,FR1,AT1,2,1,2.5616,0.4712,2.811,4.12,-5.2643,0.4237,0.998,1.0,0.001,0.595,0.86,0.4054
FR1_to_AT1_seed2,FR1,AT1,2,2,1.9552,0.2882,3.6517,5.121,-8.1379,1.0322,1.0,1.0,0.000999,0.5058,0.86,0.5224
FR1_to_AT1_seed2,FR1,AT1,2,3,0.8798,0.2432,3.338,4.7453,-8.4588,1.012,1.0,1.0,0.000998,0.4653,0.88,0.534
FR1_to_AT1_seed2,FR1,AT1,2,4,1.5762,0.2481,3.7488,4.9007,-8.4797,1.1583,1.0,1.0,0.000996,0.3215,0.92,0.5457
FR1_to_AT1_seed2,FR1,AT1,2,5,1.4774,0.2449,3.7885,4.7257,-8.5329,1.2511,1.0,1.0,0.000994,0.338,0.9,0.5244
FR1_to_AT1_seed2,FR1,AT1,2,6,0.6759,0.2245,3.4872,4.272,-8.5084,1.2006,1.0,1.0,0.000991,0.3777,0.9,0.5285
FR1_to_AT1_seed2,FR1,AT1,2,7,0.9846,0.2279,3.6468,4.4532,-8.5388,1.1955,1.0,1.0,0.000988,0.4983,0.86,0.4838
FR1_to_AT1_seed2,FR1,AT1,2,8,0.8374,0.2191,3.4661,4.5032,-8.5775,1.2266,1.0,1.0,0.000984,0.3942,0.9,0.5427
FR1_to_AT1_seed2,FR1,AT1,2,9,0.7821,0.2063,3.5402,4.3901,-8.5883,1.2338,1.0,1.0,0.00098,0.4,0.89,0.5349
FR1_to_AT1_seed2,FR1,AT1,2,10,0.5277,0.1996,3.4256,4.2366,-8.5986,1.2644,1.0,1.0,0.000976,0.3018,0.92,0.6023
FR1_to_AT1_seed2,FR1,AT1,2,11,0.5509,0.1959,3.382,4.2715,-8.5666,1.268,1.0,1.0,0.00097,0.2904,0.92,0.5749
FR1_to_AT1_seed2,FR1,AT1,2,12,0.4032,0.1957,3.4291,4.1242,-8.6295,1.2837,1.0,1.0,0.000965,0.3485,0.9,0.5798
FR1_to_AT1_seed2,FR1,AT1,2,13,-0.2237,0.1792,3.0853,3.8661,-8.6155,1.2612,1.0,1.0,0.000959,0.2878,0.92,0.5725
FR1_to_AT1_seed2,FR1,AT1,2,14,0.4798,0.1814,3.344,4.2411,-8.5815,1.2948,1.0,1.0,0.000952,0.2852,0.92,0.5832
FR1_to_AT1_seed2,FR1,AT1,2,15,-0.306,0.1688,3.1172,3.7043,-8.5899,1.2936,1.0,1.0,0.000946,0.2895,0.92,0.6333
FR1_to_AT1_seed2,FR1,AT1,2,16,-0.474,0.1656,3.0585,3.6349,-8.611,1.2779,1.0,1.0,0.000938,0.2576,0.93,0.5992
FR1_to_AT1_seed2,FR1,AT1,2,17,0.2984,0.1643,3.2686,4.1868,-8.6088,1.2874,1.0,1.0,0.00093,0.3178,0.91,0.5897
FR1_to_AT1_seed2,FR1,AT1,2,18,0.8777,0.1682,3.601,4.4419,-8.6203,1.2869,1.0,1.0,0.000922,0.3283,0.91,0.6075
FR1_to_AT1_seed2,FR1,AT1,2,19,0.1339,0.1618,3.3155,3.972,-8.6179,1.3025,1.0,1.0,0.000914,0.2838,0.93,0.6382
FR1_to_AT1_seed2,FR1,AT1,2,20,-0.0597,0.1579,3.2237,3.8478,-8.5939,1.3047,1.0,1.0,0.000905,0.3492,0.9,0.594
FR1_to_AT1_seed2,FR1,AT1,2,21,-0.0951,0.1513,3.252,3.8553,-8.6471,1.2933,1.0,1.0,0.000895,0.3401,0.91,0.5768
FR1_to_AT1_seed2,FR1,AT1,2,22,0.3932,0.1544,3.4241,4.1144,-8.6346,1.3349,1.0,1.0,0.000885,0.2776,0.92,0.6253
FR1_to_AT1_seed2,FR1,AT1,2,23,0.7334,0.1541,3.3164,4.56,-8.6285,1.3313,1.0,1.0,0.000875,0.2499,0.93,0.6027
FR1_to_AT1_seed2,FR1,AT1,2,24,0.7783,0.1476,3.5796,4.3337,-8.6072,1.3246,1.0,1.0,0.000864,0.2577,0.93,0.6251
FR1_to_AT1_seed2,FR1,AT1,2,25,0.3608,0.142,3.3824,4.1237,-8.6222,1.3348,1.0,1.0,0.000854,0.3273,0.91,0.5933
